tweet,label,label_name,cleaned_text
@user gwam okwu gwam okwu ka m nuru na nti.🎶,1,neutral,gwam okwu gwam okwu ka m nuru na nti.🎶
@user A dị m oyi keteke Ị na anyụkwa?,1,neutral,A dị m oyi keteke Ị na anyụkwa?
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ewezuga na shot m wu love shot, agaram agbaja gi wu mmadu ana akpo waga. Kama kam na elegi.",1,neutral,"Ewezuga na shot m wu love shot, agaram agbaja gi wu mmadu ana akpo waga. Kama kam na elegi."
"Ndi ogbo ogwu idumota Unu Ji igu ewu na ATA With ASSOCIATES like y'all,one hardly needs LUCK",1,neutral,"Ndi ogbo ogwu idumota Unu Ji igu ewu na ATA With ASSOCIATES like y'all,one hardly needs LUCK"
Palm wine. Nkwu elu to be precise https://t.co/LChgkyaJ1s,1,neutral,Palm wine. Nkwu elu to be precise
“O gi tara anu ndi na efele stainless? “ https://t.co/sLZbDM9nq7,1,neutral,“O gi tara anu ndi na efele stainless? “
@user nga eji ya la 5 bottles of Budweiser.,1,neutral,nga eji ya la bottles of Budweiser.
@user @user E nwero o Just mu na ya ejiro okwu,1,neutral,E nwero o Just mu na ya ejiro okwu
RIP Agu nke mbu. 😢 https://t.co/WwZWbE60f1,1,neutral,RIP Agu nke mbu. 😢
@user @user Muna ya kedu onye kwesili isendili ibe ya ego na akant..,1,neutral,Muna ya kedu onye kwesili isendili ibe ya ego na akant..
@user @user Ka m ru godi Ụlọ na Village,1,neutral,Ka m ru godi Ụlọ na Village
"Egbe bere Ugo bere, Onye riritu, ibe ya e riritu. Life ana aga aga...☺",1,neutral,"Egbe bere Ugo bere, Onye riritu, ibe ya e riritu. Life ana aga aga...☺"
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Obi eti nà gị nne, ndị ahịa ga atụ down site ná ike nke Chukwu",1,neutral,"Obi eti nà gị nne, ndị ahịa ga atụ down site ná ike nke Chukwu"
@user A da ma nu isi ego gi 🤷🏼‍♀️😒,1,neutral,A da ma nu isi ego gi 🤷🏼‍♀️😒
"@user Afubeghi onye obioma di ka gi Mazi😭😱 Ka ihe obuna itinyelu aka na abawanye, eji m abuoma 121/91 wee na ekpuchi gi na ezi na ulo gi, Amii ooo🙏 Ihe di ka gi akokwa na anyi🙏 Ebe ego a si puta mmaji mmaji🙏",1,neutral,"Afubeghi onye obioma di ka gi Mazi😭😱 Ka ihe obuna itinyelu aka na abawanye, eji m abuoma / wee na ekpuchi gi na ezi na ulo gi, Amii ooo🙏 Ihe di ka gi akokwa na anyi🙏 Ebe ego a si puta mmaji mmaji🙏"
@user Ndi kam ike,1,neutral,Ndi kam ike
Ndía amarókwanú ka anyí si na akwado...Úmú óma amúlú ófúma...Cha!! Igbo mma mma nú...kwenu!! Kwenu!!! Kwezuenu ooooo!! Iyoooooo!! https://t.co/hXCvJtkXQO,1,neutral,Ndía amarókwanú ka anyí si na akwado...Úmú óma amúlú ófúma...Cha!! Igbo mma mma nú...kwenu!! Kwenu!!! Kwezuenu ooooo!! Iyoooooo!!
@user NWA Nnewi kedu ka imere ?,1,neutral,NWA Nnewi kedu ka imere ?
@user @user Ndo oooooo. Temporary onye nche Ndị Abuja,1,neutral,Ndo oooooo. Temporary onye nche Ndị Abuja
@user By association... Onye Isi Okanga 2 Amadagbo of Nkanu Land.,1,neutral,By association... Onye Isi Okanga Amadagbo of Nkanu Land.
@user Utalị onye nwe egwu 🥁,1,neutral,Utalị onye nwe egwu 🥁
Otutu mumi bi fever #fifaflowolf,1,neutral,Otutu mumi bi fever fifaflowolf
@user O wu aha ndi ocha nyere'm 😊😊,1,neutral,O wu aha ndi ocha nyere'm 😊😊
Nke Ahu gbara sa ra gi https://t.co/sBm39iyHhg,1,neutral,Nke Ahu gbara sa ra gi
@user @user ini nee Ukwu ma ato n'ite ....😂😂😂,1,neutral,ini nee Ukwu ma ato n'ite ....😂😂😂
"Umunne'm na umunna'm! Unu putanu n'gwe k'anyi bi aka tinye @user, na ndoro-ndoro ono n'ime ya ka haa hoputa ya ka obu isi Umuokorobia Ndi Oru Aka na ala Naijuriya! UDO! ✌️ https://t.co/lxlMJKHlFL",1,neutral,"Umunne'm na umunna'm! Unu putanu n'gwe k'anyi bi aka tinye , na ndoro-ndoro ono n'ime ya ka haa hoputa ya ka obu isi Umuokorobia Ndi Oru Aka na ala Naijuriya! UDO! ✌️"
@user @user @user @user @user @user Ekwughi kwam na kukere ma obu azonto movement di ya ooh.. Ihem na aju bu ma otalu akwu ka obu otua ka eze ya dii,1,neutral,Ekwughi kwam na kukere ma obu azonto movement di ya ooh.. Ihem na aju bu ma otalu akwu ka obu otua ka eze ya dii
@user @user @user @user @user @user @user @user Okwa ife osi nne,1,neutral,Okwa ife osi nne
@user Ofu onye adiro anu uda egbe,1,neutral,Ofu onye adiro anu uda egbe
"@user @user Doc, ọ chọrọ ịbụ onye ama ama n’okporo ámá a, hapụ ya maka anyị Okwiaaa We can deal with him Ichie, biko gaa zuo ike sir ￼",1,neutral,"Doc, ọ chọrọ ịbụ onye ama ama n’okporo ámá a, hapụ ya maka anyị Okwiaaa We can deal with him Ichie, biko gaa zuo ike sir ￼"
"@user @user Onye gi, iga ewe?😀",1,neutral,"Onye gi, iga ewe?😀"
@user @user @user @user @user @user @user @user @user @user @user Orlu wu eze. Ngwa so ghachi m,1,neutral,Orlu wu eze. Ngwa so ghachi m
@user @user @user @user @user @user @user @user @user @user @user @user @user Ọ tụọ ya iche e?? 😌😌,1,neutral,Ọ tụọ ya iche e?? 😌😌
@user Guy ogini na eme na Anambra?,1,neutral,Guy ogini na eme na Anambra?
Kedụ ife ndị Imo ji isi kote https://t.co/CsvABoR2qa,1,neutral,Kedụ ife ndị Imo ji isi kote
@user Lmaoooo Onye mgbu,1,neutral,Lmaoooo Onye mgbu
@user @user Ébé ụmụ nwa na gbari si cash... Ife niine na eme na abakaliki Street 😁😁,1,neutral,Ébé ụmụ nwa na gbari si cash... Ife niine na eme na abakaliki Street 😁😁
@user @user @user Kedụ ife melu akwa ọyi jee spa?,1,neutral,Kedụ ife melu akwa ọyi jee spa?
"@user @user @user @user @user Egbe belu, Ugo belu, nke si ibe ya e be na, nku kwa kwa ya, m’obu nke sị ibe ya e be na, ya gosị ya ebe o ga ebedo, hooha!",1,neutral,"Egbe belu, Ugo belu, nke si ibe ya e be na, nku kwa kwa ya, m’obu nke sị ibe ya e be na, ya gosị ya ebe o ga ebedo, hooha!"
"Oge #Obinwanne eruola, bu mgbe gi na @user ga anori ma koria. Ngwa bute oche gi. cc-@user",1,neutral,"Oge Obinwanne eruola, bu mgbe gi na ga anori ma koria. Ngwa bute oche gi. cc-"
@user Nkwado nweda ọnụahịa anyi narị eme bụ n'amaghị eme anyị ... PITA OBI VP DEBATE 14 /12 /2018,1,neutral,Nkwado nweda ọnụahịa anyi narị eme bụ n'amaghị eme anyị ... PITA OBI VP DEBATE / /
@user @user 😃😃😃😃😃😃😃 nwannem okarighi otua. Mana otu obuna odi I’m ok🙂,1,neutral,😃😃😃😃😃😃😃 nwannem okarighi otua. Mana otu obuna odi I’m ok🙂
@user @user Uzu Awka Igbo nile hi eme onu biko nnam Ukwu remember me in your charity work,1,neutral,Uzu Awka Igbo nile hi eme onu biko nnam Ukwu remember me in your charity work
@user @user @user O’toga anyi ochi 😂 mana uru di ya.,1,neutral,O’toga anyi ochi 😂 mana uru di ya.
"@user Oge obuna, ha n'eme mkpotu maka ego ha ji eme 'date'. Biko ha zuzupuo na TLm",1,neutral,"Oge obuna, ha n'eme mkpotu maka ego ha ji eme 'date'. Biko ha zuzupuo na TLm"
@user 🤣🤣🤣🤣 Nwa m like na Cousin ya choro Okpa ooo,1,neutral,🤣🤣🤣🤣 Nwa m like na Cousin ya choro Okpa ooo
@user @user Anurum na Igwe unu nwuru.,1,neutral,Anurum na Igwe unu nwuru.
@user Ọ jụrụ gị ọnụ? Na special package gone extreme.,1,neutral,Ọ jụrụ gị ọnụ? Na special package gone extreme.
"@user @user @user @user @user @user @user #iluigbo mgbada dalụ ibi bụ ulu dị nta #iluigbo nnụnụ ebeghi ébé ọ ṅụọ ohu apana #iluigbo nkiri nkiri kà ana ekiri ọdọ do ejighị yá enyi ozu #iluigbo a tụọ lu ofeke ọ fe ghi isi nọ ofia, ma na atuo lu ọma lu ọma lu",1,neutral,"iluigbo mgbada dalụ ibi bụ ulu dị nta iluigbo nnụnụ ebeghi ébé ọ ṅụọ ohu apana iluigbo nkiri nkiri kà ana ekiri ọdọ do ejighị yá enyi ozu iluigbo a tụọ lu ofeke ọ fe ghi isi nọ ofia, ma na atuo lu ọma lu ọma lu"
Kedu ebe odi? 🙂 https://t.co/gjmjUTd4zn,1,neutral,Kedu ebe odi? 🙂
Ijele kam juo gi ajuju 💉🔥🔥🔥 https://t.co/7VnBrBenvR,1,neutral,Ijele kam juo gi ajuju 💉🔥🔥🔥
O buru na I maara https://t.co/dyfbV1OPiA,1,neutral,O buru na I maara
"Mgbe e n'aga ije gi, ekwekwala anya n'azu! #Osondu #CavyMusic #CaveMen",1,neutral,"Mgbe e n'aga ije gi, ekwekwala anya n'azu! Osondu CavyMusic CaveMen"
@user Nke a o bu asusu Igbo izugbe?,1,neutral,Nke a o bu asusu Igbo izugbe?
"Onye shii Owerre ari ya nma, ya kwara lee.",1,neutral,"Onye shii Owerre ari ya nma, ya kwara lee."
@user @user @user @user @user @user @user @user @user 😅😅😅🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 igba mmiri reloaded,1,neutral,😅😅😅🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 igba mmiri reloaded
"@user Well, fa che nọ anyị ka ha na-eme, mana ndị b'anyị sị na ọgọdọ ga-eru nwoke ebe o ruru ibe ya...",1,neutral,"Well, fa che nọ anyị ka ha na-eme, mana ndị b'anyị sị na ọgọdọ ga-eru nwoke ebe o ruru ibe ya..."
"@user Mana ọ nwere ajụjụ ihe gbásárá a lum di na nwunye i ga sá m. Biko, obere oge ma jụ gị.",1,neutral,"Mana ọ nwere ajụjụ ihe gbásárá a lum di na nwunye i ga sá m. Biko, obere oge ma jụ gị."
@user @user Kedụ ka ebe ahụ dị? O tegokwa mua natara ụlọ,1,neutral,Kedụ ka ebe ahụ dị? O tegokwa mua natara ụlọ
@user @user Aka gi odi soft?,1,neutral,Aka gi odi soft?
@user @user @user @user @user @user @user @user @user @user @user @user Unu emebikwala mu biko! 🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🤭,1,neutral,Unu emebikwala mu biko! 🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🤭
@user Mba ọ! A dị m agba asili! Ị share hidden news.,1,neutral,Mba ọ! A dị m agba asili! Ị share hidden news.
@user @user Onye bu amaeke 🙄,1,neutral,Onye bu amaeke 🙄
@user Aga m efo gi ajibobi gị,1,neutral,Aga m efo gi ajibobi gị
@user @user Daddy ibuso pikin😂😂? Cheki go dị kà amụ ewu ná adị 😂ịga aghọta ife nna ekwú 😂😂😂,1,neutral,Daddy ibuso pikin😂😂? Cheki go dị kà amụ ewu ná adị 😂ịga aghọta ife nna ekwú 😂😂😂
@user Did I say na aka gị dị oji,1,neutral,Did I say na aka gị dị oji
@user It's Nri. Agukwu is a village in Nri. The other villages are Akamkpisi and Diodo,1,neutral,It's Nri. Agukwu is a village in Nri. The other villages are Akamkpisi and Diodo
"Enu uwa ,onye mere ike ya onaaaaa !!!!!",1,neutral,"Enu uwa ,onye mere ike ya onaaaaa !!!!!"
@user @user @user @user @user @user @user @user Na anukwa zi ụmụ nwanyị ịgbọ,1,neutral,Na anukwa zi ụmụ nwanyị ịgbọ
"Maka ndi oringo ibe m. Bikonu, stay at home. Stay safe. Ọkwa onye dị ndụ na-ekechalu something😉 #Nduka🙏🙏 https://t.co/82RhOJAjOG",1,neutral,"Maka ndi oringo ibe m. Bikonu, stay at home. Stay safe. Ọkwa onye dị ndụ na-ekechalu something😉 Nduka🙏🙏"
@user Gini Nah eme Nah onitsha biko,1,neutral,Gini Nah eme Nah onitsha biko
"Agbacha odoro na Ukwu Ana aja gi, murukwa anya",1,neutral,"Agbacha odoro na Ukwu Ana aja gi, murukwa anya"
@user Ọ na onwero ọnye nọ isi mmiri nne??,1,neutral,Ọ na onwero ọnye nọ isi mmiri nne??
"@user N’adi abuo nah enu agwa indeed, Ayi bu umu virgin maria Biko kwe, anaram aghota odiri iya , A lakom tea 🍵, oyi e reduce go. E mana anam eri oke nri ife m rire di too much , so amarom nke o bu. Ije oma oh",1,neutral,"N’adi abuo nah enu agwa indeed, Ayi bu umu virgin maria Biko kwe, anaram aghota odiri iya , A lakom tea 🍵, oyi e reduce go. E mana anam eri oke nri ife m rire di too much , so amarom nke o bu. Ije oma oh"
Np - Egwu mbadamba @user // On #ViVaCiOuSvibez with @user,1,neutral,Np - Egwu mbadamba // On ViVaCiOuSvibez with
"Ji Nmanu, ukpaka, okporoko na azu okpoo etinyere ogiri, Ose na yabas na ime nmanu for nri ututu.😂😂😂😂",1,neutral,"Ji Nmanu, ukpaka, okporoko na azu okpoo etinyere ogiri, Ose na yabas na ime nmanu for nri ututu.😂😂😂😂"
@user Kedu kwanu ebe isi,1,neutral,Kedu kwanu ebe isi
"@user Anyị anaghị ajụ gị ị nwere ara ka ọbụ na i nweghị, Ihe anyị chọrọ bụ #NoBraDay",1,neutral,"Anyị anaghị ajụ gị ị nwere ara ka ọbụ na i nweghị, Ihe anyị chọrọ bụ NoBraDay"
@user #NP - oku abiala - by @user ft. @user @user @user on #TheRendezvousRadioShow #TGIFSpecial,1,neutral,NP - oku abiala - by ft. on TheRendezvousRadioShow TGIFSpecial
"@user @user Nwanne'm, nna run o. Maka ndu gi! 😁",1,neutral,"Nwanne'm, nna run o. Maka ndu gi! 😁"
Akaririm Okwu‘m kotere 😀 https://t.co/vzs031kHAq,1,neutral,Akaririm Okwu‘m kotere 😀
@user @user Onye aka n enu,1,neutral,Onye aka n enu
O kwa so ebe mu n' anyu mamiri ka i ga afu kwa peace ! #OGBE by The 👑 of the East !! @user… https://t.co/PKJVm0Y1Gu,1,neutral,O kwa so ebe mu n' anyu mamiri ka i ga afu kwa peace ! OGBE by The 👑 of the East !! …
@user Na ukwu gị na ihe a niile ga abanye,1,neutral,Na ukwu gị na ihe a niile ga abanye
@user @user @user Ada etiwago gi obi mbụ? Ịbụzị tiwa savage,1,neutral,Ada etiwago gi obi mbụ? Ịbụzị tiwa savage
@user Haha. Onye ogbe 😆,1,neutral,Haha. Onye ogbe 😆
@user @user @user @user @user @user @user @user @user @user @user @user Nọdụ ebe aa,1,neutral,Nọdụ ebe aa
Chiamaka i na aga ije afo gi na ku gbam gbam ka udu 😢😢😢😢.Jiri ya nwanyoo na ibu aruhu mma,1,neutral,Chiamaka i na aga ije afo gi na ku gbam gbam ka udu 😢😢😢😢.Jiri ya nwanyoo na ibu aruhu mma
@user @user @user @user @user Hmmmmmmmm.... Onye ahh ị na-akpọ ka ọ bịa zọpụta gị ya eme gị ife Zubby melu Odumeje,1,neutral,Hmmmmmmmm.... Onye ahh ị na-akpọ ka ọ bịa zọpụta gị ya eme gị ife Zubby melu Odumeje
@user e churo kam buru ugwo isi uwanyi bia?,1,neutral,e churo kam buru ugwo isi uwanyi bia?
"@user Obim bu anuri na ahulam nwa bu so mma. Omalicha nwa, achalaugo nne ya, ada eji eje obodo oyibo.",1,neutral,"Obim bu anuri na ahulam nwa bu so mma. Omalicha nwa, achalaugo nne ya, ada eji eje obodo oyibo."
"@user Nna, anaghị akpọ.. Ife erika.",1,neutral,"Nna, anaghị akpọ.. Ife erika."
@user chai! O no nso elu aka! Chi m ooo......😋😋😍😍 Nne nye m number popsy ka anyi je mee ego....oge adirozi!,1,neutral,chai! O no nso elu aka! Chi m ooo......😋😋😍😍 Nne nye m number popsy ka anyi je mee ego....oge adirozi!
NP Onu na agu rap - @user ft @user // #DreamLounge with @user &amp; @user,1,neutral,NP Onu na agu rap - ft // DreamLounge with &amp;
@user Onye life.. Gwolibe,1,neutral,Onye life.. Gwolibe
Obi uto Agbamakwukwo ncheta https://t.co/ku6m9m5EDl https://t.co/IMpdhRSjIN,1,neutral,Obi uto Agbamakwukwo ncheta
@user @user @user @user @user @user @user @user @user Ọ di ka afa the new girl o ga abụ Amaka 😂,1,neutral,Ọ di ka afa the new girl o ga abụ Amaka 😂
@user Ewooo... Ndị ọgọ m🙂,1,neutral,Ewooo... Ndị ọgọ m🙂
"@user Ifuru ego MPA ahu, oga adim mma na ahu😂😂😂😂😂",1,neutral,"Ifuru ego MPA ahu, oga adim mma na ahu😂😂😂😂😂"
Boy n'acho ego oga eji tubata afia e na ju ya maka Masters. Osi gi na ochoro igba boy two times? 😒,1,neutral,Boy n'acho ego oga eji tubata afia e na ju ya maka Masters. Osi gi na ochoro igba boy two times? 😒
#NowPlaying: Ogini Di - #Eclipse x @user on The #NightCafe with @user #TopicalMatters #TMMonday,1,neutral,NowPlaying: Ogini Di - Eclipse x on The NightCafe with TopicalMatters TMMonday
@user Agwo anaghi Eli agwo ibe ya,1,neutral,Agwo anaghi Eli agwo ibe ya
@user The guy na mumu...he say anyi amaghi part mmiri nke osi esi,1,neutral,The guy na mumu...he say anyi amaghi part mmiri nke osi esi
@user When you are BUSY waiting for money oburo onye nwelu EFE na ayo akpu.....,1,neutral,When you are BUSY waiting for money oburo onye nwelu EFE na ayo akpu.....
@user Mmiri bịa ziri pịa na Aqua m aka completely 😂😂😂,1,neutral,Mmiri bịa ziri pịa na Aqua m aka completely 😂😂😂
@user Gwa ha okwu gwa ha okwu ka ha nụrụ na ntị 🎶 🎶 🎶,1,neutral,Gwa ha okwu gwa ha okwu ka ha nụrụ na ntị 🎶 🎶 🎶
@user @user @user @user Adighi a gwa ochi nti na aha e suo! 🤷‍♂️,1,neutral,Adighi a gwa ochi nti na aha e suo! 🤷‍♂️
Onye Nkuzi ndi Nkuzi 😁😁😁—- Eze ubor ndi igbo ji eme Onu !!!!! 🔊 https://t.co/gpNROMCIka,1,neutral,Onye Nkuzi ndi Nkuzi 😁😁😁—- Eze ubor ndi igbo ji eme Onu !!!!! 🔊
"@user Ụkọọ, kedụ ihe bụ nke a? Aga m abịa abịa ka m were ya ọbụghị nke oké echiche a biko. Hummm",1,neutral,"Ụkọọ, kedụ ihe bụ nke a? Aga m abịa abịa ka m were ya ọbụghị nke oké echiche a biko. Hummm"
@user @user @user Bia lere nwa amuru ohuru https://t.co/Xlxju5mYuW,1,neutral,Bia lere nwa amuru ohuru
@user Lol. Hapu Okwu!,1,neutral,Lol. Hapu Okwu!
@user Onye nwe aha nile a biko 😅😅😅,1,neutral,Onye nwe aha nile a biko 😅😅😅
@user So nwa but ihe na akpa gi? Nwe ndidi,1,neutral,So nwa but ihe na akpa gi? Nwe ndidi
"@user @user Ogechukwu, ejirokwa m gị aka oo 👨🏿‍🦯👨🏿‍🦯👨🏿‍🦯",1,neutral,"Ogechukwu, ejirokwa m gị aka oo 👨🏿‍🦯👨🏿‍🦯👨🏿‍🦯"
@user @user @user 😂😂😂 Shop rite ndi Ontisha bugodi ezigbo main market sef 😂😂😂,1,neutral,😂😂😂 Shop rite ndi Ontisha bugodi ezigbo main market sef 😂😂😂
"Biko umunnem ndi nó na FCT, ele ebe anyi ga ano ata di abacha na ugba n'ubochi taa? Ututu oma onye obula. 😂😂😂😂 #igbotwittercommunity",1,neutral,"Biko umunnem ndi nó na FCT, ele ebe anyi ga ano ata di abacha na ugba n'ubochi taa? Ututu oma onye obula. 😂😂😂😂 igbotwittercommunity"
@user Ngwa.. I rest,1,neutral,Ngwa.. I rest
@user A bukwa m onye ala e nwurutu gi enye m my brother in case o were nke i furu😌 https://t.co/4T7nR8XZdB,1,neutral,A bukwa m onye ala e nwurutu gi enye m my brother in case o were nke i furu😌
@user @user @user @user @user @user @user Ana ekpuchi afo ime aka??😂😂😂🤣,1,neutral,Ana ekpuchi afo ime aka??😂😂😂🤣
@user @user No.1 n'ime ogbe,1,neutral,No. n'ime ogbe
"Osisi nuru na a ga egbu ya egbu we kwuru of ebe. Umunna, kenu nkwuchaa!",1,neutral,"Osisi nuru na a ga egbu ya egbu we kwuru of ebe. Umunna, kenu nkwuchaa!"
"😂😂😂😂😂 Sugar Banana'm! Ngwa, chop nsusu 😚😚😚😚 Lunch this week? https://t.co/MAROSqvCn6",1,neutral,"😂😂😂😂😂 Sugar Banana'm! Ngwa, chop nsusu 😚😚😚😚 Lunch this week?"
Like have you had Ofe Uziza before? Ofe Owerri? Oha? Ofe Di na Nwunye? Nsala? Achara? Achi?,1,neutral,Like have you had Ofe Uziza before? Ofe Owerri? Oha? Ofe Di na Nwunye? Nsala? Achara? Achi?
@user @user Oghotaro ihe na acho ime ya here,1,neutral,Oghotaro ihe na acho ime ya here
@user nwanne DM gị gbachiri agbachi,1,neutral,nwanne DM gị gbachiri agbachi
"Me that is here, doesn't even have one, Aunty has 3. Atọ chara acha.. Ebe hụ!!! Ọ bi na ìgwè ọkwa ị na afụ.",1,neutral,"Me that is here, doesn't even have one, Aunty has . Atọ chara acha.. Ebe hụ!!! Ọ bi na ìgwè ọkwa ị na afụ."
#WeDeyPlay EGWU by RoyalKings #FreeStyleSunday #YarnMe (@user),1,neutral,WeDeyPlay EGWU by RoyalKings FreeStyleSunday YarnMe ()
@user ma onye akwukwu na ado.🤣,1,neutral,ma onye akwukwu na ado.🤣
"Ebidosi, o n'ato, darling darling. Ebidosi kwanu, o n'ato, sweetie sweetie. Onye ma zi kwanu mgbe o ga ebido?? 😕😏😏😜😓😫😪",1,neutral,"Ebidosi, o n'ato, darling darling. Ebidosi kwanu, o n'ato, sweetie sweetie. Onye ma zi kwanu mgbe o ga ebido?? 😕😏😏😜😓😫😪"
"@user M ga akukwulu gi olu here. Njo a iwolu m since, olugo na ume.",1,neutral,"M ga akukwulu gi olu here. Njo a iwolu m since, olugo na ume."
"Umu nwanne m, ejim chukwu kpe unu biko, ka unu yere m aka na afia na azu. A bum longrich stockist, n' na ele otutu ihe dika, ncha, atu e ji Asa Eze,. Biko na acho supermarket nga emere supply na Abuja. #IgboTwitterCommunity #IgboAmaka #AbujaTwitterCommunity @user rt biko https://t.co/UxMkoqBZBU",1,neutral,"Umu nwanne m, ejim chukwu kpe unu biko, ka unu yere m aka na afia na azu. A bum longrich stockist, n' na ele otutu ihe dika, ncha, atu e ji Asa Eze,. Biko na acho supermarket nga emere supply na Abuja. IgboTwitterCommunity IgboAmaka AbujaTwitterCommunity rt biko"
@user Ana m agwa gi bro. O di too much,1,neutral,Ana m agwa gi bro. O di too much
@user Onye na eno ISI ya a na aputa....,1,neutral,Onye na eno ISI ya a na aputa....
@user @user @user @user Idi sure na ibidoro kpoba ntu Ancestor Charlie... Ifegi na amu na ejezi this period likwaram onu ooh..,1,neutral,Idi sure na ibidoro kpoba ntu Ancestor Charlie... Ifegi na amu na ejezi this period likwaram onu ooh..
"@user Lol. Nne, amam e si nri ofuma. Oburo ile",1,neutral,"Lol. Nne, amam e si nri ofuma. Oburo ile"
"@user aligommanwu imana ereria nwa ite ogbonyuo oku, otu egwuregwu ndi erubero afo iri abuo na ato ga ebuteriri ala anyi otu ola,#osha",1,neutral,"aligommanwu imana ereria nwa ite ogbonyuo oku, otu egwuregwu ndi erubero afo iri abuo na ato ga ebuteriri ala anyi otu ola,osha"
@user 😂 😂 😂 Anorozim dia mana anyi bu umu landlord na banye sometimes,1,neutral,😂 😂 😂 Anorozim dia mana anyi bu umu landlord na banye sometimes
"@user @user @user Owu eleta ayara ka Chief Oliver D’Coque si’we kwuo. ✌🏽Agwa mmadu nile aburo ofu. Onwelu k’onye si eme. Imana nke ineri n’eluwa, k’ibe gi n’aso. Agwa onye diri ya!!!!",1,neutral,"Owu eleta ayara ka Chief Oliver D’Coque si’we kwuo. ✌🏽Agwa mmadu nile aburo ofu. Onwelu k’onye si eme. Imana nke ineri n’eluwa, k’ibe gi n’aso. Agwa onye diri ya!!!!"
@user Fa jee chọọ ife ọzọ. Ọ bụrụ ọlụ ụgbọ onye ọ bụ aluba... They are risking there lives and that of their passengers,1,neutral,Fa jee chọọ ife ọzọ. Ọ bụrụ ọlụ ụgbọ onye ọ bụ aluba... They are risking there lives and that of their passengers
@user @user Onye ahia ulu.🚶🚶🚶,1,neutral,Onye ahia ulu.🚶🚶🚶
@user Madu nwere ike izuta kwa ekwe nti ugboro abuo. Umu aka ahu adighi eji Anya ahu ekwe nti....,1,neutral,Madu nwere ike izuta kwa ekwe nti ugboro abuo. Umu aka ahu adighi eji Anya ahu ekwe nti....
"@user Wardrobe sex? Nwanne, onye kwuru oto tuba nwanyi ya ime omutara ya ngworo 😂",1,neutral,"Wardrobe sex? Nwanne, onye kwuru oto tuba nwanyi ya ime omutara ya ngworo 😂"
"Nwaanyị ọma, biko bịa nọnyeere anyị na nzukọ ụmụ Igbo bi na Lagọs na tụwịta https://t.co/xKjTSXq67q",1,neutral,"Nwaanyị ọma, biko bịa nọnyeere anyị na nzukọ ụmụ Igbo bi na Lagọs na tụwịta"
@user @user @user @user @user Eze umu charlton that year.. Anyi na emiss kwanu gi ooh Imana obulu that year onye biagodu nyusia obulu na ojighi ego kpohanu aha nonso olaba without akwughi ugwo obula,1,neutral,Eze umu charlton that year.. Anyi na emiss kwanu gi ooh Imana obulu that year onye biagodu nyusia obulu na ojighi ego kpohanu aha nonso olaba without akwughi ugwo obula
#GBADUMENTTIME WITH (IRALICIOUSIRA) @user #NP ONYE UKWU BY @user,1,neutral,GBADUMENTTIME WITH (IRALICIOUSIRA) NP ONYE UKWU BY
@user @user @user Nna...... Onye akpara ò pú ń'uzò ka akpa onye òzò.,1,neutral,Nna...... Onye akpara ò pú ń'uzò ka akpa onye òzò.
I di sure? Enwekwaa m info! https://t.co/pMabBaYvmO,1,neutral,I di sure? Enwekwaa m info!
@user @user @user @user Onye keta nke ya ọbịa tụọ ria'm tithe,1,neutral,Onye keta nke ya ọbịa tụọ ria'm tithe
@user Akwa pu chiri ihe,1,neutral,Akwa pu chiri ihe
Hapu ihe di na aru motor ba n’ime motor Nwanne..,1,neutral,Hapu ihe di na aru motor ba n’ime motor Nwanne..
@user Ngwa bia New Owerri k’anyi taa Grills from Cubana,1,neutral,Ngwa bia New Owerri k’anyi taa Grills from Cubana
"@user Tupu kita, a ma m noo ife I ga-ekwu mana nsogbu adiro😂😂😂😂",1,neutral,"Tupu kita, a ma m noo ife I ga-ekwu mana nsogbu adiro😂😂😂😂"
@user 😂😂😂😂 I kee m okpo ehhh M ma gi ezigbo ula 50-50 Life a naa ga a ga 😂😂😂,1,neutral,😂😂😂😂 I kee m okpo ehhh M ma gi ezigbo ula - Life a naa ga a ga 😂😂😂
@user Ihe ndị oyibo kpọrọ Insomnia,1,neutral,Ihe ndị oyibo kpọrọ Insomnia
"#NP Onye Ebula by Sir Warrior #IgboHighLifeRequest with Nwachinemeia, Adan'liUgwuAnu #1047SMAFM https://t.co/HtQhxOqgpu 08092221067",1,neutral,"NP Onye Ebula by Sir Warrior IgboHighLifeRequest with Nwachinemeia, Adan'liUgwuAnu SMAFM"
"@user Vodka bu mmiri nso, ya na white wine 😌",1,neutral,"Vodka bu mmiri nso, ya na white wine 😌"
Ike Ekweremadu again?,1,neutral,Ike Ekweremadu again?
@user Kedu nna. I no ofuma?,1,neutral,Kedu nna. I no ofuma?
Umuaka si owerre baa nne ha afo. https://t.co/iyhyxK0Zup,1,neutral,Umuaka si owerre baa nne ha afo.
